open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1617170400000,58756.00,59920.00,56812.00,58076.84,140332.452,1617191999999,8187618233.31097,1369523,68226.939,3981646820.57733,0
1617192000000,58076.84,59752.49,57742.07,59334.87,85584.733,1617213599999,5039261746.67289,875600,42618.136,2509538228.81104,0
1617213600000,59334.10,59695.21,58431.29,58807.24,61309.659,1617235199999,3619907705.08395,647381,30553.339,1804062564.79046,0
1617256800000,58864.62,59592.22,58150.00,58640.77,68090.423,1617278399999,4007609839.06584,703018,31959.411,1881639403.46463,0
1617278400000,58640.68,59342.89,58375.00,58573.61,49747.649,1617299999999,2930570024.92412,548071,24217.404,1426950606.85705,0
1617300000000,58573.61,59168.26,58002.00,58794.01,44660.109,1617321599999,2623788063.20308,489451,21994.850,1292476084.82602,0
1617321600000,58797.56,60397.85,58520.00,59658.79,68707.662,1617343199999,4096506100.51094,714714,35033.955,2088991783.80646,0
1617343200000,59658.79,59826.74,59250.00,59654.52,31793.745,1617364799999,1895616465.09441,387973,15459.477,921929212.81468,0
1617364800000,59654.53,59715.86,59050.00,59243.45,46437.913,1617386399999,2757844190.79221,533853,21869.958,1298968937.51687,0
1617386400000,59243.45,59360.00,58490.03,59031.36,42452.638,1617407999999,2501199558.38145,493524,20226.455,1191869285.12944,0
1617408000000,59028.99,59650.00,59008.38,59568.57,26182.179,1617429599999,1554738631.66565,333226,12830.356,761949281.18242,0
1617429600000,59568.57,59925.00,58807.02,59353.45,47398.182,1617451199999,2817034979.30743,547938,22651.825,1346397663.95351,0
1617451200000,59350.26,59577.69,58230.00,58295.31,55572.362,1617472799999,3276604156.71233,594227,25451.687,1501172009.84421,0
1617472800000,58295.32,58794.00,56900.00,57134.65,69483.448,1617494399999,4023763489.84409,771912,32753.187,1897797890.04139,0
1617494400000,57134.65,57735.15,56517.23,57536.12,52489.860,1617515999999,2999398425.47094,553116,26496.173,1514410779.98769,0
1617516000000,57536.13,57839.59,57209.00,57343.88,30127.838,1617537599999,1734089411.00086,372577,14292.115,822789185.88250,0
1617537600000,57343.88,58553.00,57024.00,58230.35,50229.761,1617559199999,2912983248.28883,572222,24284.060,1408452143.21537,0
1617559200000,58230.35,58345.00,57814.45,58234.61,19606.663,1617580799999,1139122696.68807,280799,9522.279,553278247.83497,0
1617580800000,58234.61,58450.26,56881.86,56949.20,37688.921,1617602399999,2171800398.24829,433268,17655.270,1017867264.40885,0
1617602400000,56949.21,57800.00,56808.94,57799.92,39821.872,1617623999999,2282099649.41295,450434,20377.374,1167920017.47150,0
1617624000000,57799.92,59385.00,57795.14,59043.71,67594.590,1617645599999,3968392948.52411,742757,33301.564,1955191788.93273,0
1617645600000,59042.90,59250.00,58569.72,59243.39,29233.263,1617667199999,1722458895.96737,384949,14926.999,879754630.97169,0
1617667200000,59243.40,59626.18,58668.68,58935.30,34732.599,1617688799999,2052769106.79650,441519,16743.564,989870901.59199,0
1617688800000,58935.30,59029.00,58340.48,58624.08,40427.951,1617710399999,2372367223.93554,489219,18992.294,1114700939.12234,0
1617710400000,58624.07,59116.71,57500.00,58308.68,64236.690,1617731999999,3736412710.51826,687026,30500.741,1774502755.92007,0
1617732000000,58308.67,58384.93,57637.72,58059.99,26164.789,1617753599999,1519951975.55306,331354,12399.826,720414785.88242,0
1617753600000,58060.00,58360.74,57245.46,58332.31,45855.800,1617775199999,2650171887.06689,488363,22023.989,1273267322.49416,0
1617775200000,58332.31,58720.00,55831.36,56376.70,104689.571,1617796799999,5992802017.67280,1090409,49421.647,2830595224.91764,0
1617796800000,56374.04,56987.85,55669.32,56120.44,69976.858,1617818399999,3953114532.17982,761959,34317.347,1939072979.14459,0
1617818400000,56120.43,56623.34,55536.07,56018.18,44749.478,1617839999999,2510625563.59966,547938,21798.247,1223136670.35428,0
1617840000000,56018.17,57129.49,55759.13,56908.78,33921.714,1617861599999,1919146349.10801,425708,17031.425,963509499.61637,0
1617861600000,56909.99,57415.03,56401.39,56490.15,39366.156,1617883199999,2240440724.11812,464318,18816.595,1071170343.31756,0
1617883200000,56490.16,58050.00,56401.00,57780.43,59162.343,1617904799999,3404409914.87301,641732,29726.766,1710385064.94003,0
1617904800000,57780.43,58200.00,57501.99,58122.26,28939.645,1617926399999,1674699888.90292,354649,14354.450,830850467.97204,0
1617926400000,58122.93,58466.00,57860.00,58002.85,26585.517,1617947999999,1546309043.17773,317637,12784.502,743731966.69309,0
1617948000000,58002.84,58950.00,57700.00,58590.11,45002.148,1617969599999,2623382915.84560,498830,23059.552,1344510608.23334,0
1617969600000,58590.10,58818.05,57889.00,58442.52,46220.744,1617991199999,2697560578.99393,517568,21220.250,1238630558.13556,0
1617991200000,58442.52,58650.00,57925.00,58176.03,23881.735,1618012799999,1392859622.66820,297458,11240.443,655667494.08130,0
1618012800000,58176.04,61800.00,57943.95,60976.28,89312.550,1618034399999,5366431336.42617,889511,47510.339,2854747528.74290,0
1618034400000,60976.29,61199.00,60500.00,60685.04,42872.562,1618055999999,2605563913.64841,515694,20713.328,1259055091.86393,0
1618056000000,60685.03,60905.38,60022.93,60230.00,47813.812,1618077599999,2886894548.40731,521219,22608.928,1365125968.76743,0
1618077600000,60230.00,60232.42,58420.00,59832.43,60908.668,1618099199999,3617301786.73340,641589,28263.618,1678540696.25018,0
1618099200000,59832.43,60816.88,59629.90,59789.47,42438.464,1618120799999,2555253835.68502,480659,20523.652,1235892192.99994,0
1618120800000,59789.47,60247.27,59424.29,59821.66,36520.546,1618142399999,2183595884.65256,440106,18083.429,1081353534.80356,0
1618142400000,59821.67,60081.70,59304.02,59959.49,36470.442,1618163999999,2176485144.80768,435569,17839.227,1064835885.71469,0
1618164000000,59961.96,60328.72,59535.77,60090.20,33070.372,1618185599999,1981162626.94163,390411,16173.452,969069537.57972,0
1618185600000,60093.26,60730.00,59672.67,60270.90,43571.201,1618207199999,2622113933.04196,457916,21517.407,1295145114.99959,0
1618207200000,60270.89,61449.91,59500.00,60333.87,79429.158,1618228799999,4804497694.70184,801250,38257.981,2314953653.09872,0
1618228800000,60335.08,60670.00,59650.00,59819.66,49538.431,1618250399999,2980058314.01960,566915,23825.711,1433693304.00213,0
1618250400000,59819.65,60346.92,59750.00,59911.18,23608.771,1618271999999,1417837255.78984,315096,11507.062,691183083.12328,0
1618272000000,59911.19,61200.00,59873.01,60747.85,46380.394,1618293599999,2813010077.83771,496718,22986.203,1394110608.46245,0
1618293600000,60750.00,63478.00,60570.00,63068.31,130480.129,1618315199999,8116450619.80066,1283608,67697.639,4211319439.57551,0
1618315200000,63069.52,63850.00,62617.85,63426.14,60487.988,1618336799999,3823289978.41144,649329,29930.600,1892086842.46634,0
1618336800000,63425.86,63769.58,62633.94,63649.71,42040.981,1618358399999,2656235377.27588,462597,20308.690,1283422328.87388,0
1618358400000,63645.05,64733.09,63131.11,64157.81,53300.649,1618379999999,3403866634.83183,573967,27239.350,1739995920.09542,0
1618380000000,64157.81,64986.11,63101.84,64623.03,79328.670,1618401599999,5091129744.51888,810312,38395.627,2464659512.00977,0
1618401600000,64623.04,64760.61,62360.00,62369.31,115793.613,1618423199999,7344033836.20735,1156134,55489.506,3520101936.24578,0
1618423200000,62369.31,63158.38,61404.00,63019.10,75031.948,1618444799999,4673641037.45399,806137,35386.218,2204828578.39762,0
1618444800000,63018.34,63560.00,62410.14,63182.13,48193.311,1618466399999,3038691984.54084,505459,23464.746,1479680296.92007,0
1618466400000,63187.11,63392.00,62157.89,62461.25,46130.825,1618487999999,2895544868.01338,521928,22278.651,1398527311.92729,0
1618488000000,62461.25,63174.72,62410.61,62694.64,42100.660,1618509599999,2643262717.76650,513874,20451.076,1284117403.84955,0
1618509600000,62694.64,63905.83,62614.36,63232.55,42179.402,1618531199999,2671810769.35820,483454,20880.811,1322697332.89832,0
1618531200000,63232.56,63600.00,61430.91,61902.25,62068.443,1618552799999,3882488502.44435,660595,28446.661,1779961194.79829,0
1618552800000,61902.25,61902.25,60100.00,60939.48,98404.684,1618574399999,6008153425.93928,1038049,46791.362,2857471340.24800,0
1618574400000,60939.48,61928.88,60326.00,61659.03,62639.284,1618595999999,3834008004.35014,705236,30123.104,1844064730.96082,0
1618596000000,61659.03,62145.04,61184.03,61424.67,32653.482,1618617599999,2015777439.36086,400458,15675.103,967760018.07706,0
1618617600000,61424.67,62610.00,61201.19,62238.99,32907.774,1618639199999,2041143011.09557,392484,16042.687,995083747.76776,0
1618639200000,62238.99,62550.00,60766.00,60973.99,48973.017,1618660799999,3022822602.67839,555251,23227.299,1433912724.82060,0
1618660800000,60973.99,61296.56,59664.83,59759.70,74324.416,1618682399999,4505105821.50607,796854,34909.425,2116965644.23155,0
1618682400000,59759.70,61035.16,59620.00,60090.14,37907.092,1618703999999,2293428311.06746,462959,18969.186,1147572370.70444,0
1618704000000,60090.14,60450.00,50050.00,55607.80,234044.370,1618725599999,13122513874.79065,2749000,108431.636,6079199804.87795,0
1618725600000,55604.73,56559.40,53100.00,53349.32,145393.732,1618747199999,8016349507.45717,1680690,71153.041,3924667629.75824,0
1618747200000,53349.32,55984.80,53284.42,55166.98,96614.953,1618768799999,5315785271.59723,1118011,49501.285,2723339015.56909,0
1618768800000,55166.98,56683.77,55006.00,56140.05,45953.221,1618790399999,2571068839.72438,576217,23082.860,1291605538.35384,0
1618790400000,56140.05,57260.00,55677.90,56507.70,47217.722,1618811999999,2677337495.20911,560974,23802.266,1349839031.90448,0
1618812000000,56507.70,57532.70,56220.00,57160.59,63891.656,1618833599999,3635902913.59269,712040,31287.686,1780940443.63569,0
1618833600000,57160.59,57210.45,54200.00,55350.00,126785.230,1618855199999,7032192310.03377,1387515,64664.728,3586699289.92931,0
1618855200000,55350.00,56607.14,55280.92,55634.39,47147.108,1618876799999,2634934648.99991,575496,23861.921,1333650025.93379,0
1618876800000,55634.38,55798.52,53612.68,54973.55,88822.127,1618898399999,4855465291.24203,1002167,42803.746,2340353674.03699,0
1618898400000,54976.70,56450.00,53330.82,56293.57,100440.535,1618919999999,5510735277.85284,1101949,51390.805,2821686563.96010,0
1618920000000,56292.06,56478.99,54654.00,55884.65,78239.262,1618941599999,4351886974.70303,849290,38869.400,2162086939.31710,0
1618941600000,55884.65,57060.00,55720.97,56410.56,56992.161,1618963199999,3218175971.81670,629091,29178.644,1647300315.11974,0
1618963200000,56411.25,56756.78,54948.28,55400.00,53796.030,1618984799999,2997061168.32509,613533,25813.072,1438219340.58036,0
1618984800000,55400.01,55818.88,54257.88,54556.02,66545.005,1619006399999,3670948123.33610,768017,32820.254,1810838492.98642,0
1619006400000,54551.90,56356.87,54285.26,55519.17,70867.579,1619027999999,3942299435.95805,742293,36178.962,2012297383.66325,0
1619028000000,55512.56,55728.09,53610.00,53800.00,61393.358,1619049599999,3355108612.26873,721853,29152.018,1593450951.77293,0
1619049600000,53794.72,54631.00,52505.00,54464.62,108283.189,1619071199999,5815898609.14392,1114580,53585.548,2878863941.02799,0
1619071200000,54461.98,55245.24,53080.29,54882.43,86613.500,1619092799999,4693295370.00091,960476,43398.314,2352521370.97269,0
1619092800000,54882.42,55470.51,53444.00,53476.58,74692.505,1619114399999,4081090246.12178,854644,36400.986,1989893306.64658,0
1619114400000,53476.38,53701.05,50534.34,51714.61,183899.991,1619135999999,9615172333.79466,1943586,87833.460,4592288268.71163,0
1619136000000,51714.62,52152.00,48436.19,49545.68,195765.139,1619157599999,9817504211.42057,2110512,94206.000,4724962865.17282,0
1619157600000,49545.68,50291.02,47546.16,50080.25,181299.420,1619179199999,8845006108.08346,1911575,90965.455,4439874338.31484,0
1619179200000,50080.25,50320.00,48585.07,49860.44,112751.728,1619200799999,5584488730.55684,1241836,56648.951,2806193616.06303,0
1619200800000,49860.44,51278.54,49666.64,51122.62,64849.739,1619222399999,3284603584.02971,790686,32737.735,1658047124.98567,0
1619222400000,51122.63,51183.51,49344.23,50490.50,75711.415,1619243999999,3798321782.58556,816603,37465.916,1879671674.60216,0
1619244000000,50490.50,50551.69,48690.00,49114.39,81727.738,1619265599999,4049966991.22604,909469,39963.262,1980545856.97075,0
1619265600000,49113.76,50400.00,48951.00,50154.26,86256.393,1619287199999,4283625581.50534,927258,43872.183,2179460046.04798,0
1619287200000,50154.25,51046.89,49948.05,50092.40,55967.585,1619308799999,2833130971.57030,629186,28402.580,1437795140.24906,0
1619308800000,50094.27,50483.20,49458.31,49831.90,45579.181,1619330399999,2278244655.68436,535524,22677.124,1133717917.35630,0
1619330400000,49830.54,50300.00,49113.17,49566.14,72197.288,1619351999999,3581700842.51489,784166,35981.712,1785356078.26683,0
1619352000000,49567.38,50577.90,49471.00,49941.87,63033.360,1619373599999,3155288901.12092,650182,31485.888,1576280095.21725,0
1619373600000,49941.87,49960.00,46930.43,49063.94,129496.672,1619395199999,6271758930.84023,1466065,63511.838,3075652126.36967,0
1619395200000,49063.94,52756.18,48763.00,52545.70,124734.128,1619416799999,6409704475.02019,1258085,64506.753,3313521728.39357,0
1619416800000,52545.71,53700.00,52285.43,53591.99,93025.892,1619438399999,4930175632.23880,942516,47014.215,2492193472.24447,0
1619438400000,53592.00,54364.89,52862.00,54024.70,93128.718,1619459999999,4991946149.89667,965440,46176.775,2475788930.52021,0
1619460000000,54024.69,54289.95,52600.00,53984.33,79605.410,1619481599999,4262567928.00081,875147,40143.902,2150048831.75872,0
1619481600000,53984.34,54163.26,53225.14,53904.34,40794.001,1619503199999,2190528507.40993,467057,20132.154,1081164493.22283,0
1619503200000,53904.34,55238.33,53886.50,55144.07,70710.751,1619524799999,3863815588.67590,745198,36780.205,2009846968.67653,0
1619524800000,55144.06,55337.77,54261.73,54884.28,75877.601,1619546399999,4159534162.47652,803481,37120.605,2035221728.13467,0
1619546400000,54884.28,55500.00,54625.00,55006.25,38058.008,1619567999999,2092179173.69933,461651,18851.712,1036600873.91315,0
1619568000000,55006.25,55733.00,54420.00,54618.34,49698.350,1619589599999,2739589622.92136,563007,24258.903,1337603960.75171,0
1619589600000,54618.35,55094.00,53852.00,54871.01,69663.695,1619611199999,3787716216.62306,733083,35493.055,1930217637.81829,0
1619611200000,54867.54,55343.70,54119.54,54864.58,55931.107,1619632799999,3060987129.71648,604890,27736.340,1518177145.48924,0
1619632800000,54864.59,56574.13,54010.00,54861.77,87877.407,1619654399999,4832137918.41047,987523,43594.202,2397519471.41289,0
1619654400000,54861.76,55222.02,53460.00,53894.88,57325.426,1619675999999,3113991726.13203,568852,28679.603,1558658069.90101,0
1619676000000,53894.88,54746.31,53750.00,54311.00,55394.989,1619697599999,3009002316.17575,586901,28046.641,1523562483.85401,0
1619697600000,54311.00,54540.00,52735.78,52810.85,88001.161,1619719199999,4715892749.94798,900175,42159.773,2259607443.61285,0
1619719200000,52810.84,53667.96,52350.00,53558.80,56323.614,1619740799999,2983831386.58051,632553,28145.155,1491463875.05869,0
1619740800000,53558.57,54335.87,53043.62,54273.61,51207.297,1619762399999,2751414035.30735,525582,26231.727,1409748649.40006,0
1619762400000,54273.62,54850.00,54100.00,54279.99,50617.515,1619783999999,2754489971.20282,539501,25065.630,1364258092.15079,0
1619784000000,54280.00,57372.00,54234.17,56623.99,134778.163,1619805599999,7562006125.90238,1359642,68223.616,3827762620.53751,0
1619805600000,56624.19,57935.00,56451.08,57684.16,58080.776,1619827199999,3316695088.56261,595223,29997.552,1713310456.58501,0
1619848800000,58183.60,58276.35,57205.00,57846.83,54077.666,1619870399999,3120676870.02996,574335,26193.396,1511595037.76261,0
1619870400000,57846.83,58097.79,57051.23,57626.08,59347.818,1619891999999,3417570212.59525,590221,28699.223,1652827992.37661,0
1619892000000,57626.07,58075.39,57300.72,57836.34,33874.371,1619913599999,1954930851.22652,378066,16882.616,974449882.39880,0
1619913600000,57836.35,57959.97,56200.00,56952.88,59292.549,1619935199999,3380999250.96355,609814,28385.697,1618828986.05402,0
1619935200000,56952.88,57158.17,56100.00,57158.17,57847.155,1619956799999,3275941304.60563,610234,28619.810,1621040314.83923,0
1619956800000,57158.17,57355.00,56370.60,56836.34,47462.881,1619978399999,2696505992.70524,504344,23370.186,1327901242.26350,0
1619978400000,56836.34,57205.85,56250.00,56630.33,39109.930,1619999999999,2219226444.74285,434504,19381.299,1099948948.41795,0
1620000000000,56630.34,58384.22,56559.80,57977.64,61621.437,1620021599999,3561917420.93969,616199,30748.672,1777378380.41791,0
1620021600000,57977.63,59056.59,57858.85,58727.95,61721.098,1620043199999,3617290846.05497,652532,30701.572,1799437215.23607,0
1620043200000,58727.95,58851.78,57240.42,57993.79,85230.325,1620064799999,4941367857.45202,842113,40955.257,2374647484.82878,0
1620064800000,57997.47,58118.69,56500.65,57214.83,63161.112,1620086399999,3614235128.71151,666300,29965.097,1714907829.11954,0
1620086400000,57214.84,57253.76,54450.31,56014.63,110214.914,1620107999999,6149590967.01749,1063810,52143.490,2909854651.26972,0
1620108000000,56014.63,56670.00,55581.17,56192.31,64317.525,1620129599999,3610168336.93393,654885,31767.779,1783376194.37267,0
1620129600000,56192.30,56399.00,53218.30,54200.00,153129.174,1620151199999,8376733232.69603,1609525,72854.069,3985819383.58718,0
1620151200000,54200.00,54879.76,53094.59,53263.32,61327.141,1620172799999,3324462120.47295,693846,30073.560,1630813356.87563,0
1620172800000,53263.32,55462.80,52880.38,54774.35,73377.111,1620194399999,4011181821.96435,755857,37122.423,2029832487.33512,0
1620194400000,54774.35,55913.94,54000.53,55191.60,64676.431,1620215999999,3564900220.29597,634090,30123.795,1660211617.51415,0
1620216000000,55198.07,57940.00,55115.49,57342.85,120983.930,1620237599999,6866143014.17369,1216014,61877.666,3511727708.06970,0
1620237600000,57345.75,57668.00,56694.66,57497.77,58774.233,1620259199999,3361356954.03267,562172,28804.138,1647599308.21867,0
1620259200000,57497.76,57674.98,56624.73,57231.48,55328.143,1620280799999,3157954209.65228,551149,27146.862,1549544972.68023,0
1620280800000,57230.00,58450.00,56423.01,58081.30,68133.197,1620302399999,3916371027.85791,720290,33792.439,1942788194.67322,0
1620302400000,58081.31,58174.41,56632.16,56871.94,71866.942,1620323999999,4117314385.36897,730394,34345.693,1968078376.10821,0
1620324000000,56871.94,57059.74,55297.91,56435.35,80142.922,1620345599999,4494989567.24623,861920,37380.794,2097151354.03563,0
1620345600000,56435.35,57179.13,55300.00,55863.87,61417.952,1620367199999,3444782184.48110,676673,29796.494,1671544731.17898,0
1620367200000,55867.74,56837.34,55645.25,56510.58,46523.295,1620388799999,2616857070.02862,553501,23250.446,1307909852.28911,0
1620388800000,56510.55,58800.00,56270.00,58208.83,95712.176,1620410399999,5510102862.05650,992577,48419.870,2787885924.68701,0
1620410400000,58208.84,58222.46,56820.00,57350.88,52506.081,1620431999999,3024095047.40772,581461,25009.152,1440612564.20535,0
1620432000000,57350.89,58688.00,56961.25,57947.14,46879.258,1620453599999,2716361209.76676,542692,23981.261,1389612928.64095,0
1620453600000,57940.87,59469.53,57518.47,58593.08,80020.891,1620475199999,4696359671.07046,854823,39799.755,2336355200.13912,0
1620475200000,58593.08,59513.69,57529.94,58994.76,92983.441,1620496799999,5448700365.45926,1029081,45067.599,2641451436.41708,0
1620496800000,58994.75,59590.96,58542.29,58924.98,45023.139,1620518399999,2657905448.00061,556936,22152.119,1308088662.30180,0
1620518400000,58926.36,59335.19,57820.00,58491.19,68526.697,1620539999999,4017489233.69926,728004,33079.242,1939761709.17332,0
1620540000000,58491.19,58620.00,57600.01,57975.01,51061.052,1620561599999,2965231029.84833,559014,24507.986,1423508990.41399,0
1620561600000,57975.00,58077.21,56316.00,57539.10,85715.909,1620583199999,4905370160.51955,856228,41920.667,2399269204.64273,0
1620583200000,57539.09,58472.55,57085.95,58292.53,40650.356,1620604799999,2351945556.91169,491395,20138.008,1165264353.34435,0
1620604800000,58292.53,59654.00,58088.88,59149.55,58453.641,1620626399999,3450190188.70389,592185,30138.502,1779042913.95912,0
1620626400000,59149.55,59265.87,57446.09,58168.62,79961.359,1620647999999,4658503010.21714,799301,37650.573,2194136148.22997,0
1620648000000,58168.63,58671.01,56700.00,57053.75,114595.942,1620669599999,6612947404.78182,1116597,54888.049,3169325860.57431,0
1620669600000,57053.76,57251.93,53250.00,55869.67,143226.191,1620691199999,7973609241.20980,1586261,66458.991,3701572531.91058,0
1620691200000,55869.41,56500.00,54541.33,54842.63,83559.994,1620712799999,4627298754.07518,856691,40946.732,2267919834.32800,0
1620712800000,54845.69,56262.61,54778.39,55276.56,59083.658,1620734399999,3288178170.14064,661884,29126.498,1621092446.08883,0
1620734400000,55276.55,56634.10,54821.00,56415.81,83698.635,1620755999999,4664804395.59683,879956,41973.415,2339956715.83338,0
1620756000000,56415.82,56908.66,56259.81,56710.43,40883.817,1620777599999,2313990053.43713,485858,20213.633,1144190323.65080,0
1620777600000,56712.70,58049.99,56600.00,57279.11,57728.640,1620799199999,3311336419.69569,574549,29422.231,1687732208.57754,0
1620799200000,57279.10,57419.68,56035.98,56472.06,68841.596,1620820799999,3905471405.02426,657206,34598.484,1963233758.01889,0
1620820800000,56472.06,56912.30,54450.81,54924.14,132154.978,1620842399999,7364848867.90630,1282044,63214.564,3523537836.51884,0
1620842400000,54924.13,55193.00,48503.74,49595.76,213603.938,1620863999999,11246101207.12484,2445430,99064.958,5222933596.58461,0
1620864000000,49596.75,51066.00,45596.32,50890.92,208751.057,1620885599999,10354102806.98391,2498341,104178.171,5172555112.36913,0
1620885600000,50892.34,51358.00,48500.00,49813.31,138390.675,1620907199999,6905729545.18408,1615075,68397.977,3413010694.69068,0
1620907200000,49813.31,50878.95,46994.97,48476.39,185613.813,1620928799999,9144725453.09192,1989816,90072.234,4439925980.32479,0
1620928800000,48474.94,49932.90,47716.45,49707.90,119721.144,1620950399999,5856781949.58360,1423672,59461.931,2910078295.08639,0
1620950400000,49706.27,50414.05,48870.41,49694.16,75081.775,1620971999999,3729712759.12745,787202,37603.732,1868361279.31098,0
1620972000000,49690.42,51000.00,48886.07,50569.00,86036.003,1620993599999,4316094321.10935,847653,43259.776,2170509540.62013,0
1620993600000,50568.99,51533.00,50052.96,50622.40,79332.014,1621015199999,4033503838.35100,816553,39271.305,1996985841.14904,0
1621015200000,50622.40,50770.95,49064.71,49873.27,78619.210,1621036799999,3923912123.28535,765598,37688.522,1881118831.26384,0
1621036800000,49873.26,50709.43,49150.28,49696.20,78123.127,1621058399999,3893374560.17633,758211,38489.103,1918754907.87945,0
1621058400000,49696.20,49696.21,47809.27,48959.41,123208.590,1621079999999,5997776715.33086,1272707,60512.811,2946506179.10128,0
1621080000000,48959.41,49594.42,47411.00,47847.78,117773.662,1621101599999,5720639939.87119,1215322,58363.261,2835930335.97616,0
1621101600000,47847.78,48800.00,46584.32,46793.41,122918.117,1621123199999,5869525787.46427,1233725,60535.276,2892461328.30272,0
1621123200000,46794.62,48831.29,46481.14,48214.81,86250.410,1621144799999,4125149277.76717,868874,43350.741,2073802292.24445,0
1621144800000,48214.80,49829.39,48187.00,49044.01,85019.294,1621166399999,4181074307.10107,809390,42617.060,2095843424.16691,0
1621166400000,49044.01,49368.57,46225.99,47109.26,150061.257,1621187999999,7187705400.80031,1432037,73518.785,3521900814.07579,0
1621188000000,47109.12,47403.45,43866.00,46429.28,283206.669,1621209599999,12870198446.20638,2975582,140165.492,6372141477.87560,0
1621209600000,46429.28,46655.00,42200.00,44250.94,240304.422,1621231199999,10559864509.92145,2294599,118487.302,5206729211.71503,0
1621231200000,44257.20,45874.20,43935.68,45799.97,178685.104,1621252799999,8036917151.86102,1817852,89101.081,4008815832.70105,0
1621252800000,45799.97,45861.41,42151.00,42641.47,216317.769,1621274399999,9472363896.12634,2255608,106177.804,4649615937.00587,0
1621274400000,42641.35,44995.00,42368.02,43566.18,173822.070,1621295999999,7589171634.03110,1790579,87248.060,3809227221.64966,0
1621296000000,43565.11,45578.80,43189.26,45379.64,116159.886,1621317599999,5206433856.61720,1167495,59260.754,2656154839.05729,0
1621317600000,45377.37,45846.61,44644.08,45366.00,99068.376,1621339199999,4478467459.63516,992694,50049.763,2263172508.48087,0
1621339200000,45366.01,45393.27,42634.52,43363.90,232528.607,1621360799999,10131268962.73530,2341675,114639.022,4994919931.26226,0
1621360800000,43362.82,43644.14,42268.00,42882.53,142601.723,1621382399999,6122710037.68228,1412550,69005.660,2963852024.72200,0
1621382400000,42882.54,43615.93,38644.87,39270.33,345295.936,1621403999999,14023158886.23285,3404972,163963.059,6656073102.17211,0
1621404000000,39270.30,40853.00,36100.00,38708.85,337814.058,1621425599999,13242705752.82669,3148491,165228.750,6484454798.90535,0
1621425600000,38710.27,40497.81,28688.00,39372.57,477768.850,1621447199999,17496723022.42717,5604236,234973.021,8630889358.60886,0
1621447200000,39372.55,40169.08,36603.29,36689.14,212973.005,1621468799999,8197285348.31154,2591048,105817.394,4074518368.74503,0
1621468800000,36689.14,39984.79,34882.00,39930.91,213725.888,1621490399999,8023325529.11877,2617619,110482.273,4151412382.79173,0
1621490400000,39931.67,40800.00,38737.20,40458.36,164452.366,1621511999999,6564009146.56330,1970576,82639.430,3300033241.23591,0
1621512000000,40458.36,42460.00,38091.68,39758.07,270184.599,1621533599999,10970731751.39247,3330449,136692.961,5551641837.62247,0
1621533600000,39758.06,41859.35,39212.00,40500.30,126822.260,1621555199999,5114551548.00905,1613929,64228.554,2590652484.39243,0
1621555200000,40500.00,42270.42,39566.56,39825.35,110964.275,1621576799999,4526873555.90422,1297076,56640.119,2311237599.04883,0
1621576800000,39825.35,41199.00,39208.22,41090.34,153571.070,1621598399999,6173679154.04260,1660147,78731.944,3166134038.63007,0
1621598400000,41090.34,41740.26,36060.00,37348.51,390399.647,1621619999999,14895982047.79934,4470943,196460.996,7493913289.08532,0
1621620000000,37334.05,37420.00,33400.00,37211.02,275736.755,1621641599999,9913145346.65732,3340974,137682.090,4954238015.78758,0
1621641600000,37210.01,38065.00,35201.11,36354.59,153868.196,1621663199999,5669646468.10776,1799791,76831.313,2831535410.50248,0
1621663200000,36355.10,38851.34,35504.29,38136.03,165125.819,1621684799999,6107265037.93650,1942042,84652.904,3132278048.46839,0
1621684800000,38137.97,38837.32,37070.00,37956.91,181971.510,1621706399999,6927670815.96988,2134724,92398.341,3518973525.98307,0
1621706400000,37956.92,38355.28,37160.40,37432.58,87201.259,1621727999999,3289281312.93913,1115887,43603.571,1644873778.14238,0
1621728000000,37436.00,38261.71,36600.00,36860.38,97046.231,1621749599999,3628697541.66905,1101397,48502.725,1814236153.16878,0
1621749600000,36860.38,37315.23,33771.68,35367.81,283266.915,1621771199999,9968819373.62484,3311057,143913.292,5065078320.22131,0
1621771200000,35367.81,35767.66,31096.70,32708.66,434607.523,1621792799999,14444067546.84319,5056121,219637.535,7303366398.40317,0
1621792800000,32709.09,34955.00,31800.00,34651.60,181894.348,1621814399999,6077282517.26949,2172935,94661.946,3163223831.10195,0
1621814400000,34656.53,35921.33,34366.00,35285.43,130907.271,1621835999999,4604840014.49976,1467756,66271.848,2331693403.02340,0
1621836000000,35285.41,37893.19,35004.06,37558.30,180979.460,1621857599999,6606611790.66273,1921275,94193.566,3439279550.69364,0
1621857600000,37558.30,38600.00,36842.11,37649.99,225052.695,1621879199999,8486661188.62125,2268840,113138.594,4267944047.77106,0
1621879200000,37650.00,39917.09,37385.12,38779.66,170963.645,1621900799999,6617189283.21491,1819639,86842.716,3361897835.26176,0
1621900800000,38783.58,39790.05,37606.60,38352.07,141599.862,1621922399999,5457156935.34911,1439229,70667.204,2723635799.98823,0
1621922400000,38352.07,39196.75,36510.00,36567.87,174687.740,1621943999999,6606930202.43660,1826811,85638.455,3240122048.39639,0
1621944000000,36567.87,38560.00,36439.32,37948.67,193989.066,1621965599999,7290645610.95006,2030560,98368.497,3697379257.76557,0
